team,stage,opponent,meet_prob
Belgium,FINAL,South Korea,8e-05
Belgium,FINAL,Tunisia,6e-05
Belgium,FINAL,Uzbekistan,5e-05
Belgium,FINAL,Norway,5e-05
Belgium,FINAL,Sweden,4e-05
Belgium,FINAL,Panama,4e-05
Belgium,FINAL,Bosnia and Herzegovina,2e-05
Belgium,FINAL,South Africa,1e-05
Belgium,FINAL,Saudi Arabia,1e-05
Belgium,FINAL,Iraq,1e-05
Belgium,QF,Spain,0.12814
Belgium,QF,Portugal,0.05109
Belgium,QF,Colombia,0.04728
Belgium,QF,Argentina,0.02439
Belgium,QF,Uruguay,0.02177
Belgium,QF,England,0.01853
Belgium,QF,Croatia,0.01791
Belgium,QF,Algeria,0.01068
Belgium,QF,Austria,0.01061
Belgium,QF,Switzerland,0.00648
Belgium,QF,Canada,0.00407
Belgium,QF,Panama,0.00149
Belgium,QF,Uzbekistan,0.00128
Belgium,QF,Iran,0.00114
Belgium,QF,Egypt,0.00109
Belgium,QF,DR Congo,0.00071
Belgium,QF,Netherlands,0.00065
Belgium,QF,Turkey,0.00058
Belgium,QF,United States,0.00057
Belgium,QF,Ghana,0.00053
Belgium,QF,Senegal,0.00052
Belgium,QF,Ivory Coast,0.00043
Belgium,QF,Paraguay,0.00043
Belgium,QF,Australia,0.00034
Belgium,QF,France,0.0003
Belgium,QF,Norway,0.00029
Belgium,QF,Germany,0.00027
Belgium,QF,Jordan,0.00026
Belgium,QF,Ecuador,0.00024
Belgium,QF,Brazil,0.00024
Belgium,QF,Japan,0.00024
Belgium,QF,Morocco,0.00022
Belgium,QF,Bosnia and Herzegovina,0.00018
Belgium,QF,Saudi Arabia,0.00017
Belgium,QF,New Zealand,0.00015
Belgium,QF,Czechia,0.00012
Belgium,QF,Mexico,0.00011
Belgium,QF,Iraq,0.0001
Belgium,QF,Sweden,8e-05
Belgium,QF,South Korea,7e-05
Belgium,QF,Scotland,6e-05
Belgium,QF,Cape Verde,5e-05
Belgium,QF,South Africa,2e-05
Belgium,QF,Curaçao,2e-05
Belgium,QF,Tunisia,2e-05
Belgium,QF,Qatar,2e-05
Belgium,R16,Turkey,0.10399
Belgium,R16,Argentina,0.09581
Belgium,R16,United States,0.07987
Belgium,R16,Paraguay,0.07204
Belgium,R16,Australia,0.05435
Belgium,R16,Uruguay,0.03344
Belgium,R16,Bosnia and Herzegovina,0.02216
Belgium,R16,Switzerland,0.01964
Belgium,R16,Algeria,0.01901
Belgium,R16,Austria,0.01844
Belgium,R16,Canada,0.01799
Belgium,R16,Portugal,0.01756
Belgium,R16,Spain,0.01626
Belgium,R16,Colombia,0.0142
Belgium,R16,Ivory Coast,0.00903
Belgium,R16,Senegal,0.00807
Belgium,R16,Norway,0.00775
Belgium,R16,Ecuador,0.00772
Belgium,R16,Qatar,0.0076
Belgium,R16,Germany,0.00643
Belgium,R16,Jordan,0.00336
Belgium,R16,France,0.0025
Belgium,R16,Croatia,0.00173
Belgium,R16,Japan,0.00164
Belgium,R16,Sweden,0.00148
Belgium,R16,Saudi Arabia,0.00139
Belgium,R16,Iraq,0.00128
Belgium,R16,Panama,0.00127
Belgium,R16,Netherlands,0.0012
Belgium,R16,England,0.00109
Belgium,R16,Cape Verde,0.00108
Belgium,R16,Ghana,0.00074
Belgium,R16,Tunisia,0.00071
Belgium,R16,Uzbekistan,0.00067
Belgium,R16,Curaçao,0.00047
Belgium,R16,DR Congo,0.00029
Belgium,R16,Morocco,0.00012
Belgium,R16,Scotland,0.00012
Belgium,R16,Brazil,0.0001
Belgium,R16,Czechia,2e-05
Belgium,R16,Mexico,2e-05
Belgium,R16,South Korea,1e-05
Belgium,R16,South Africa,1e-05
Belgium,R16,Haiti,1e-05
Belgium,R32,South Korea,0.133
Belgium,R32,Czechia,0.12889
Belgium,R32,South Africa,0.09529
Belgium,R32,Turkey,0.06745
Belgium,R32,United States,0.06699
Belgium,R32,Paraguay,0.06422
Belgium,R32,Mexico,0.06185
Belgium,R32,Australia,0.05858
Belgium,R32,Switzerland,0.03959
Belgium,R32,Canada,0.03188
Belgium,R32,Saudi Arabia,0.02858
Belgium,R32,Cape Verde,0.02743
Belgium,R32,Austria,0.02223
Belgium,R32,Algeria,0.02198
Belgium,R32,Norway,0.01901
Belgium,R32,Senegal,0.01569
Belgium,R32,Uruguay,0.01397
Belgium,R32,France,0.01355
Belgium,R32,Jordan,0.01068
Belgium,R32,Iraq,0.00598
Belgium,R32,Ivory Coast,0.00597
Belgium,R32,Ecuador,0.00412
Belgium,R32,Argentina,0.00399
Belgium,R32,Bosnia and Herzegovina,0.00392
Belgium,R32,Spain,0.00225
Belgium,R32,Germany,0.00205
Belgium,R32,Curaçao,0.0014
Belgium,R32,Qatar,0.00126
Belgium,SF,France,0.03686
Belgium,SF,Netherlands,0.01443
Belgium,SF,Germany,0.0118
Belgium,SF,Brazil,0.01177
Belgium,SF,Morocco,0.00675
Belgium,SF,England,0.00638
Belgium,SF,Japan,0.00558
Belgium,SF,Senegal,0.00487
Belgium,SF,Ecuador,0.00332
Belgium,SF,Switzerland,0.00255
Belgium,SF,Mexico,0.00198
Belgium,SF,Croatia,0.00173
Belgium,SF,Czechia,0.00169
Belgium,SF,Scotland,0.00167
Belgium,SF,Canada,0.00148
Belgium,SF,Ivory Coast,0.00135
Belgium,SF,Sweden,0.00128
Belgium,SF,South Korea,0.00127
Belgium,SF,Norway,0.00095
Belgium,SF,Portugal,0.00066
Belgium,SF,Turkey,0.00057
Belgium,SF,Paraguay,0.00056
Belgium,SF,Spain,0.00053
Belgium,SF,United States,0.00051
Belgium,SF,Colombia,0.00045
Belgium,SF,Australia,0.00041
Belgium,SF,Tunisia,0.00041
Belgium,SF,Uruguay,0.00036
Belgium,SF,South Africa,0.00022
Belgium,SF,Argentina,0.00013
Belgium,SF,Iran,9e-05
Belgium,SF,Bosnia and Herzegovina,8e-05
Belgium,SF,Uzbekistan,7e-05
Belgium,SF,Algeria,7e-05
Belgium,SF,Austria,6e-05
Belgium,SF,Egypt,5e-05
Belgium,SF,Cape Verde,2e-05
Belgium,SF,Haiti,2e-05
Belgium,SF,Panama,2e-05
Belgium,SF,DR Congo,2e-05
Belgium,SF,Ghana,1e-05
Belgium,SF,Qatar,1e-05
Belgium,SF,Iraq,1e-05
Belgium,SF,Saudi Arabia,1e-05
Bosnia and Herzegovina,FINAL,England,4e-05
Bosnia and Herzegovina,FINAL,Argentina,3e-05
Bosnia and Herzegovina,FINAL,Belgium,2e-05
Bosnia and Herzegovina,FINAL,France,2e-05
Bosnia and Herzegovina,FINAL,Portugal,2e-05
Bosnia and Herzegovina,FINAL,Uruguay,2e-05
Bosnia and Herzegovina,FINAL,Brazil,2e-05
Bosnia and Herzegovina,FINAL,Ecuador,1e-05
Bosnia and Herzegovina,FINAL,Spain,1e-05
Bosnia and Herzegovina,FINAL,Croatia,1e-05
Bosnia and Herzegovina,FINAL,Netherlands,1e-05
Bosnia and Herzegovina,FINAL,Colombia,1e-05
Bosnia and Herzegovina,QF,Spain,0.00534
Bosnia and Herzegovina,QF,France,0.0039
Bosnia and Herzegovina,QF,Argentina,0.00193
Bosnia and Herzegovina,QF,Germany,0.00141
Bosnia and Herzegovina,QF,Colombia,0.00129
Bosnia and Herzegovina,QF,Portugal,0.00121
Bosnia and Herzegovina,QF,Uruguay,0.00098
Bosnia and Herzegovina,QF,England,0.00069
Bosnia and Herzegovina,QF,Ecuador,0.00056
Bosnia and Herzegovina,QF,Croatia,0.00049
Bosnia and Herzegovina,QF,Algeria,0.00048
Bosnia and Herzegovina,QF,Senegal,0.0004
Bosnia and Herzegovina,QF,Austria,0.00038
Bosnia and Herzegovina,QF,Paraguay,0.00022
Bosnia and Herzegovina,QF,United States,0.00021
Bosnia and Herzegovina,QF,Turkey,0.00019
Bosnia and Herzegovina,QF,Norway,0.00018
Bosnia and Herzegovina,QF,Belgium,0.00018
Bosnia and Herzegovina,QF,Morocco,0.00016
Bosnia and Herzegovina,QF,Ivory Coast,0.00016
Bosnia and Herzegovina,QF,Japan,0.00015
Bosnia and Herzegovina,QF,Australia,0.00015
Bosnia and Herzegovina,QF,Brazil,0.00014
Bosnia and Herzegovina,QF,Sweden,0.00013
Bosnia and Herzegovina,QF,Netherlands,0.00012
Bosnia and Herzegovina,QF,Egypt,8e-05
Bosnia and Herzegovina,QF,Iran,7e-05
Bosnia and Herzegovina,QF,Scotland,7e-05
Bosnia and Herzegovina,QF,Tunisia,6e-05
Bosnia and Herzegovina,QF,Saudi Arabia,3e-05
Bosnia and Herzegovina,QF,Ghana,2e-05
Bosnia and Herzegovina,QF,Panama,2e-05
Bosnia and Herzegovina,QF,South Korea,1e-05
Bosnia and Herzegovina,QF,Uzbekistan,1e-05
Bosnia and Herzegovina,QF,DR Congo,1e-05
Bosnia and Herzegovina,QF,Iraq,1e-05
Bosnia and Herzegovina,QF,Cape Verde,1e-05
Bosnia and Herzegovina,QF,Czechia,1e-05
Bosnia and Herzegovina,R16,Belgium,0.02216
Bosnia and Herzegovina,R16,Netherlands,0.01772
Bosnia and Herzegovina,R16,Portugal,0.00881
Bosnia and Herzegovina,R16,Brazil,0.00796
Bosnia and Herzegovina,R16,Morocco,0.00792
Bosnia and Herzegovina,R16,Iran,0.00765
Bosnia and Herzegovina,R16,Colombia,0.00709
Bosnia and Herzegovina,R16,Japan,0.00695
Bosnia and Herzegovina,R16,Scotland,0.00456
Bosnia and Herzegovina,R16,South Korea,0.00354
Bosnia and Herzegovina,R16,Czechia,0.00333
Bosnia and Herzegovina,R16,Egypt,0.00273
Bosnia and Herzegovina,R16,Sweden,0.00253
Bosnia and Herzegovina,R16,Mexico,0.00176
Bosnia and Herzegovina,R16,Austria,0.00123
Bosnia and Herzegovina,R16,South Africa,0.0012
Bosnia and Herzegovina,R16,Algeria,0.00117
Bosnia and Herzegovina,R16,Norway,0.00111
Bosnia and Herzegovina,R16,Senegal,0.00106
Bosnia and Herzegovina,R16,Croatia,0.00089
Bosnia and Herzegovina,R16,Tunisia,0.0008
Bosnia and Herzegovina,R16,England,0.00066
Bosnia and Herzegovina,R16,Panama,0.00064
Bosnia and Herzegovina,R16,Ivory Coast,0.00058
Bosnia and Herzegovina,R16,Uruguay,0.00051
Bosnia and Herzegovina,R16,Ecuador,0.0004
Bosnia and Herzegovina,R16,New Zealand,0.00038
Bosnia and Herzegovina,R16,France,0.00033
Bosnia and Herzegovina,R16,Haiti,0.00033
Bosnia and Herzegovina,R16,Saudi Arabia,0.00029
Bosnia and Herzegovina,R16,Ghana,0.00028
Bosnia and Herzegovina,R16,Iraq,0.00027
Bosnia and Herzegovina,R16,Germany,0.00026
Bosnia and Herzegovina,R16,Argentina,0.00026
Bosnia and Herzegovina,R16,Uzbekistan,0.00025
Bosnia and Herzegovina,R16,Jordan,0.00025
Bosnia and Herzegovina,R16,Cape Verde,0.00024
Bosnia and Herzegovina,R16,Spain,0.00019
Bosnia and Herzegovina,R16,DR Congo,0.00015
Bosnia and Herzegovina,R16,Turkey,6e-05
Bosnia and Herzegovina,R16,Curaçao,5e-05
Bosnia and Herzegovina,R16,United States,4e-05
Bosnia and Herzegovina,R16,Paraguay,4e-05
Bosnia and Herzegovina,R32,Turkey,0.09156
Bosnia and Herzegovina,R32,United States,0.06991
Bosnia and Herzegovina,R32,Paraguay,0.06666
Bosnia and Herzegovina,R32,Czechia,0.05073
Bosnia and Herzegovina,R32,Australia,0.05042
Bosnia and Herzegovina,R32,South Korea,0.04766
Bosnia and Herzegovina,R32,Mexico,0.04179
Bosnia and Herzegovina,R32,South Africa,0.01987
Bosnia and Herzegovina,R32,Egypt,0.01134
Bosnia and Herzegovina,R32,Iran,0.00812
Bosnia and Herzegovina,R32,Algeria,0.00723
Bosnia and Herzegovina,R32,Austria,0.00697
Bosnia and Herzegovina,R32,New Zealand,0.00673
Bosnia and Herzegovina,R32,Belgium,0.00392
Bosnia and Herzegovina,R32,Jordan,0.00375
Bosnia and Herzegovina,R32,Ivory Coast,0.0014
Bosnia and Herzegovina,R32,Argentina,0.00131
Bosnia and Herzegovina,R32,Ecuador,0.00106
Bosnia and Herzegovina,R32,Norway,0.00072
Bosnia and Herzegovina,R32,Senegal,0.00058
Bosnia and Herzegovina,R32,Germany,0.00054
Bosnia and Herzegovina,R32,Iraq,0.00024
Bosnia and Herzegovina,R32,Curaçao,0.00023
Bosnia and Herzegovina,R32,Sweden,0.00022
Bosnia and Herzegovina,R32,Japan,0.00013
Bosnia and Herzegovina,R32,Netherlands,0.00012
Bosnia and Herzegovina,R32,France,0.00011
Bosnia and Herzegovina,R32,Tunisia,5e-05
Bosnia and Herzegovina,SF,Spain,0.00027
Bosnia and Herzegovina,SF,France,0.00025
Bosnia and Herzegovina,SF,Germany,0.00017
Bosnia and Herzegovina,SF,Netherlands,0.00015
Bosnia and Herzegovina,SF,England,0.00015
Bosnia and Herzegovina,SF,Portugal,0.00011
Bosnia and Herzegovina,SF,Colombia,0.0001
Bosnia and Herzegovina,SF,Morocco,9e-05
Bosnia and Herzegovina,SF,Japan,9e-05
Bosnia and Herzegovina,SF,Belgium,8e-05
Bosnia and Herzegovina,SF,Switzerland,7e-05
Bosnia and Herzegovina,SF,Croatia,7e-05
Bosnia and Herzegovina,SF,Senegal,7e-05
Bosnia and Herzegovina,SF,Brazil,6e-05
Bosnia and Herzegovina,SF,Algeria,4e-05
Bosnia and Herzegovina,SF,Ecuador,4e-05
Bosnia and Herzegovina,SF,Argentina,3e-05
Bosnia and Herzegovina,SF,Paraguay,3e-05
Bosnia and Herzegovina,SF,Uruguay,3e-05
Bosnia and Herzegovina,SF,Ivory Coast,2e-05
Bosnia and Herzegovina,SF,Mexico,2e-05
Bosnia and Herzegovina,SF,Czechia,2e-05
Bosnia and Herzegovina,SF,Turkey,1e-05
Bosnia and Herzegovina,SF,Panama,1e-05
Bosnia and Herzegovina,SF,United States,1e-05
Bosnia and Herzegovina,SF,Austria,1e-05
Bosnia and Herzegovina,SF,Iran,1e-05
Bosnia and Herzegovina,SF,Norway,1e-05
Bosnia and Herzegovina,SF,Sweden,1e-05
Bosnia and Herzegovina,SF,Canada,1e-05
Bosnia and Herzegovina,SF,Australia,1e-05
Brazil,FINAL,Spain,0.02494
Brazil,FINAL,France,0.02352
Brazil,FINAL,Argentina,0.01329
Brazil,FINAL,Portugal,0.01014
Brazil,FINAL,Netherlands,0.00808
Brazil,FINAL,Colombia,0.00727
Brazil,FINAL,England,0.00614
Brazil,FINAL,Germany,0.00566
Brazil,FINAL,Morocco,0.00479
Brazil,FINAL,Belgium,0.00422
Brazil,FINAL,Uruguay,0.00325
Brazil,FINAL,Croatia,0.00222
Brazil,FINAL,Japan,0.00217
Brazil,FINAL,Senegal,0.0018
Brazil,FINAL,Switzerland,0.00172
Brazil,FINAL,Ecuador,0.00141
Brazil,FINAL,Turkey,0.0013
Brazil,FINAL,Algeria,0.00113
Brazil,FINAL,Austria,0.00094
Brazil,FINAL,United States,0.00076
Brazil,FINAL,Scotland,0.00068
Brazil,FINAL,Paraguay,0.00061
Brazil,FINAL,Ivory Coast,0.00061
Brazil,FINAL,Canada,0.00057
Brazil,FINAL,Mexico,0.00053
Brazil,FINAL,Czechia,0.00048
Brazil,FINAL,Iran,0.00046
Brazil,FINAL,Australia,0.00043
Brazil,FINAL,South Korea,0.00035
Brazil,FINAL,Sweden,0.00023
Brazil,FINAL,Egypt,0.00015
Brazil,FINAL,Norway,0.00015
Brazil,FINAL,Tunisia,0.0001
Brazil,FINAL,South Africa,5e-05
Brazil,FINAL,Panama,5e-05
Brazil,FINAL,Uzbekistan,4e-05
Brazil,FINAL,Bosnia and Herzegovina,2e-05
Brazil,FINAL,Ghana,1e-05
Brazil,FINAL,Saudi Arabia,1e-05
Brazil,FINAL,Iraq,1e-05
Brazil,QF,England,0.10388
Brazil,QF,France,0.06394
Brazil,QF,Mexico,0.03783
Brazil,QF,Croatia,0.03553
Brazil,QF,Germany,0.02864
Brazil,QF,Ecuador,0.01451
Brazil,QF,Senegal,0.01429
Brazil,QF,Morocco,0.01294
Brazil,QF,Netherlands,0.01036
Brazil,QF,Czechia,0.01023
Brazil,QF,Ivory Coast,0.00869
Brazil,QF,South Korea,0.00803
Brazil,QF,Scotland,0.00786
Brazil,QF,Portugal,0.00782
Brazil,QF,Colombia,0.00742
Brazil,QF,Norway,0.00571
Brazil,QF,Japan,0.00555
Brazil,QF,Uruguay,0.00447
Brazil,QF,Uzbekistan,0.0032
Brazil,QF,Sweden,0.00234
Brazil,QF,DR Congo,0.00192
Brazil,QF,Paraguay,0.0018
Brazil,QF,United States,0.00165
Brazil,QF,Turkey,0.00165
Brazil,QF,Switzerland,0.00161
Brazil,QF,Panama,0.00153
Brazil,QF,Spain,0.00135
Brazil,QF,Australia,0.00126
Brazil,QF,Tunisia,0.00116
Brazil,QF,Saudi Arabia,0.0011
Brazil,QF,Canada,0.0011
Brazil,QF,South Africa,0.0009
Brazil,QF,Algeria,0.00086
Brazil,QF,Austria,0.00084
Brazil,QF,Cape Verde,0.00067
Brazil,QF,Argentina,0.00051
Brazil,QF,Ghana,0.00045
Brazil,QF,Haiti,0.00042
Brazil,QF,Iraq,0.00041
Brazil,QF,Belgium,0.00024
Brazil,QF,Iran,0.00014
Brazil,QF,Bosnia and Herzegovina,0.00014
Brazil,QF,Egypt,0.00013
Brazil,QF,Curaçao,9e-05
Brazil,QF,Jordan,6e-05
Brazil,QF,Qatar,5e-05
Brazil,QF,New Zealand,1e-05
Brazil,R16,Senegal,0.09488
Brazil,R16,France,0.07935
Brazil,R16,Ecuador,0.07287
Brazil,R16,Germany,0.0674
Brazil,R16,Norway,0.06311
Brazil,R16,Ivory Coast,0.04039
Brazil,R16,Switzerland,0.03472
Brazil,R16,Canada,0.03276
Brazil,R16,Czechia,0.02653
Brazil,R16,Mexico,0.02459
Brazil,R16,South Korea,0.02251
Brazil,R16,England,0.01617
Brazil,R16,Bosnia and Herzegovina,0.00796
Brazil,R16,Croatia,0.00636
Brazil,R16,South Africa,0.00625
Brazil,R16,Iraq,0.00509
Brazil,R16,Qatar,0.00254
Brazil,R16,Portugal,0.00118
Brazil,R16,Curaçao,0.00118
Brazil,R16,Colombia,0.00111
Brazil,R16,Japan,0.00101
Brazil,R16,Uzbekistan,0.00099
Brazil,R16,Turkey,0.00085
Brazil,R16,Paraguay,0.00084
Brazil,R16,Sweden,0.00076
Brazil,R16,Netherlands,0.00074
Brazil,R16,Panama,0.00073
Brazil,R16,DR Congo,0.00073
Brazil,R16,United States,0.0007
Brazil,R16,Australia,0.00058
Brazil,R16,Tunisia,0.00053
Brazil,R16,Algeria,0.00026
Brazil,R16,Uruguay,0.00025
Brazil,R16,Ghana,0.00024
Brazil,R16,Austria,0.00017
Brazil,R16,Belgium,0.0001
Brazil,R16,Iran,8e-05
Brazil,R16,Saudi Arabia,8e-05
Brazil,R16,Cape Verde,7e-05
Brazil,R16,New Zealand,7e-05
Brazil,R16,Jordan,6e-05
Brazil,R16,Argentina,5e-05
Brazil,R16,Egypt,2e-05
Brazil,R16,Spain,2e-05
Brazil,R32,Netherlands,0.30332
Brazil,R32,Japan,0.26821
Brazil,R32,Sweden,0.17373
Brazil,R32,Tunisia,0.0923
Brazil,R32,Germany,0.0368
Brazil,R32,Mexico,0.0262
Brazil,R32,Ecuador,0.01825
Brazil,R32,Czechia,0.0101
Brazil,R32,Ivory Coast,0.00941
Brazil,R32,South Korea,0.00885
Brazil,R32,South Africa,0.00148
Brazil,R32,France,0.00042
Brazil,R32,Curaçao,0.00037
Brazil,R32,Senegal,8e-05
Brazil,R32,Norway,2e-05
Brazil,SF,Argentina,0.0655
Brazil,SF,Portugal,0.0406
Brazil,SF,Spain,0.03685
Brazil,SF,Colombia,0.0275
Brazil,SF,Uruguay,0.01621
Brazil,SF,Belgium,0.01177
Brazil,SF,Switzerland,0.00781
Brazil,SF,Algeria,0.00512
Brazil,SF,England,0.00488
Brazil,SF,Austria,0.00446
Brazil,SF,Turkey,0.00388
Brazil,SF,Canada,0.00365
Brazil,SF,Croatia,0.00361
Brazil,SF,Iran,0.00303
Brazil,SF,United States,0.00282
Brazil,SF,Paraguay,0.00261
Brazil,SF,Australia,0.00179
Brazil,SF,Egypt,0.00147
Brazil,SF,Senegal,0.00123
Brazil,SF,France,0.00088
Brazil,SF,Germany,0.00075
Brazil,SF,Ivory Coast,0.00052
Brazil,SF,South Korea,0.00046
Brazil,SF,Czechia,0.00045
Brazil,SF,Panama,0.00032
Brazil,SF,Uzbekistan,0.00025
Brazil,SF,Ecuador,0.00024
Brazil,SF,Mexico,0.0002
Brazil,SF,Norway,0.0002
Brazil,SF,Ghana,0.00012
Brazil,SF,Saudi Arabia,0.00011
Brazil,SF,Netherlands,0.00011
Brazil,SF,Jordan,0.00011
Brazil,SF,South Africa,7e-05
Brazil,SF,Iraq,6e-05
Brazil,SF,Bosnia and Herzegovina,6e-05
Brazil,SF,Cape Verde,5e-05
Brazil,SF,DR Congo,5e-05
Brazil,SF,New Zealand,4e-05
Brazil,SF,Tunisia,3e-05
Brazil,SF,Qatar,2e-05
Brazil,SF,Japan,2e-05
Brazil,SF,Sweden,2e-05
Canada,FINAL,France,0.00148
Canada,FINAL,Spain,0.0014
Canada,FINAL,Argentina,0.00116
Canada,FINAL,Portugal,0.00076
Canada,FINAL,Colombia,0.00063
Canada,FINAL,Brazil,0.00057
Canada,FINAL,England,0.00056
Canada,FINAL,Netherlands,0.00039
Canada,FINAL,Belgium,0.00029
Canada,FINAL,Germany,0.00027
Canada,FINAL,Uruguay,0.00026
Canada,FINAL,Switzerland,0.0002
Canada,FINAL,Japan,0.00015
Canada,FINAL,Croatia,0.00014
Canada,FINAL,Morocco,0.00013
Canada,FINAL,Turkey,0.00012
Canada,FINAL,Ecuador,0.00012
Canada,FINAL,Senegal,0.0001
Canada,FINAL,Austria,8e-05
Canada,FINAL,Algeria,6e-05
Canada,FINAL,Iran,6e-05
Canada,FINAL,South Korea,4e-05
Canada,FINAL,Scotland,4e-05
Canada,FINAL,Australia,3e-05
Canada,FINAL,Mexico,2e-05
Canada,FINAL,Paraguay,2e-05
Canada,FINAL,United States,2e-05
Canada,FINAL,Uzbekistan,1e-05
Canada,FINAL,Tunisia,1e-05
Canada,FINAL,Egypt,1e-05
Canada,FINAL,Czechia,1e-05
Canada,FINAL,Sweden,1e-05
Canada,FINAL,Ivory Coast,1e-05
Canada,FINAL,Norway,1e-05
Canada,QF,Argentina,0.04319
Canada,QF,France,0.03088
Canada,QF,Spain,0.01329
Canada,QF,Uruguay,0.01231
Canada,QF,Germany,0.01111
Canada,QF,Belgium,0.00407
Canada,QF,Ecuador,0.0038
Canada,QF,Senegal,0.00353
Canada,QF,Turkey,0.00347
Canada,QF,United States,0.003
Canada,QF,Paraguay,0.00297
Canada,QF,Iran,0.00252
Canada,QF,Algeria,0.00244
Canada,QF,Austria,0.0024
Canada,QF,Australia,0.00232
Canada,QF,Portugal,0.00189
Canada,QF,Colombia,0.00175
Canada,QF,Netherlands,0.00147
Canada,QF,Ivory Coast,0.00135
Canada,QF,Japan,0.00129
Canada,QF,Morocco,0.00128
Canada,QF,Norway,0.00113
Canada,QF,Brazil,0.0011
Canada,QF,Egypt,0.00107
Canada,QF,England,0.00085
Canada,QF,Sweden,0.0008
Canada,QF,Croatia,0.00076
Canada,QF,Scotland,0.00076
Canada,QF,Tunisia,0.00029
Canada,QF,Saudi Arabia,0.00022
Canada,QF,Cape Verde,0.0001
Canada,QF,Panama,9e-05
Canada,QF,Jordan,7e-05
Canada,QF,Iraq,7e-05
Canada,QF,Haiti,7e-05
Canada,QF,New Zealand,5e-05
Canada,QF,Czechia,4e-05
Canada,QF,DR Congo,4e-05
Canada,QF,South Korea,2e-05
Canada,QF,Ghana,2e-05
Canada,QF,Uzbekistan,2e-05
Canada,QF,Mexico,1e-05
Canada,R16,Portugal,0.11198
Canada,R16,Colombia,0.08402
Canada,R16,Netherlands,0.07206
Canada,R16,Morocco,0.0357
Canada,R16,Brazil,0.03276
Canada,R16,Japan,0.02917
Canada,R16,Scotland,0.01859
Canada,R16,Belgium,0.01799
Canada,R16,Sweden,0.01085
Canada,R16,Croatia,0.01081
Canada,R16,Panama,0.00945
Canada,R16,England,0.00658
Canada,R16,Iran,0.00596
Canada,R16,Senegal,0.00524
Canada,R16,Ghana,0.00479
Canada,R16,Uzbekistan,0.00383
Canada,R16,Norway,0.00378
Canada,R16,Tunisia,0.00353
Canada,R16,Ivory Coast,0.0031
Canada,R16,South Korea,0.00284
Canada,R16,Czechia,0.00274
Canada,R16,Egypt,0.0023
Canada,R16,Ecuador,0.00205
Canada,R16,DR Congo,0.00201
Canada,R16,Haiti,0.00183
Canada,R16,Germany,0.00175
Canada,R16,Mexico,0.00167
Canada,R16,France,0.00158
Canada,R16,Algeria,0.00129
Canada,R16,Austria,0.00123
Canada,R16,South Africa,0.00092
Canada,R16,Iraq,0.0009
Canada,R16,Australia,0.00054
Canada,R16,Paraguay,0.00053
Canada,R16,Turkey,0.00052
Canada,R16,United States,0.00045
Canada,R16,Uruguay,0.00041
Canada,R16,Argentina,0.0004
Canada,R16,Saudi Arabia,0.00029
Canada,R16,New Zealand,0.00027
Canada,R16,Jordan,0.00027
Canada,R16,Cape Verde,0.00025
Canada,R16,Curaçao,0.00013
Canada,R16,Spain,8e-05
Canada,R32,Czechia,0.13431
Canada,R32,South Korea,0.12227
Canada,R32,Mexico,0.11075
Canada,R32,Egypt,0.08821
Canada,R32,Iran,0.06313
Canada,R32,Austria,0.05157
Canada,R32,Algeria,0.05072
Canada,R32,South Africa,0.05044
Canada,R32,New Zealand,0.05011
Canada,R32,Turkey,0.03717
Canada,R32,Belgium,0.03188
Canada,R32,United States,0.02771
Canada,R32,Paraguay,0.02576
Canada,R32,Jordan,0.02492
Canada,R32,Australia,0.02062
Canada,R32,Ivory Coast,0.01073
Canada,R32,Argentina,0.00914
Canada,R32,Ecuador,0.00706
Canada,R32,Germany,0.00391
Canada,R32,Norway,0.0039
Canada,R32,Senegal,0.00305
Canada,R32,Curaçao,0.00218
Canada,R32,Sweden,0.00138
Canada,R32,Iraq,0.00131
Canada,R32,Japan,0.00111
Canada,R32,Tunisia,0.0008
Canada,R32,France,0.00058
Canada,R32,Netherlands,0.00055
Canada,SF,Spain,0.00573
Canada,SF,England,0.0048
Canada,SF,Brazil,0.00365
Canada,SF,France,0.00206
Canada,SF,Croatia,0.00189
Canada,SF,Colombia,0.00168
Canada,SF,Portugal,0.00163
Canada,SF,Belgium,0.00148
Canada,SF,Germany,0.0013
Canada,SF,Netherlands,0.00113
Canada,SF,Senegal,0.00113
Canada,SF,Morocco,0.00105
Canada,SF,Ecuador,0.0008
Canada,SF,Mexico,0.0008
Canada,SF,Argentina,0.00073
Canada,SF,Japan,0.00072
Canada,SF,Uruguay,0.00072
Canada,SF,United States,0.00049
Canada,SF,Turkey,0.00043
Canada,SF,Austria,0.00041
Canada,SF,Ivory Coast,0.00039
Canada,SF,Algeria,0.00038
Canada,SF,Norway,0.00034
Canada,SF,Scotland,0.00026
Canada,SF,Paraguay,0.00025
Canada,SF,Iran,0.00022
Canada,SF,Czechia,0.00021
Canada,SF,South Korea,0.00019
Canada,SF,Sweden,0.00017
Canada,SF,Switzerland,0.00014
Canada,SF,Australia,0.00013
Canada,SF,Saudi Arabia,7e-05
Canada,SF,Ghana,6e-05
Canada,SF,Tunisia,6e-05
Canada,SF,Uzbekistan,6e-05
Canada,SF,South Africa,4e-05
Canada,SF,Panama,4e-05
Canada,SF,Egypt,4e-05
Canada,SF,DR Congo,3e-05
Canada,SF,Iraq,2e-05
Canada,SF,Cape Verde,1e-05
Canada,SF,Bosnia and Herzegovina,1e-05
